,com_1,com_2,icd10,cluster
719,6.328075,3.7534652,C32,463
720,1.7016821,-4.8412747,C320,385
721,1.8541692,-4.540612,C321,385
722,3.5404685,4.757121,C322,-1
723,-4.2386336,4.9809203,C323,542
724,-7.489359,12.245548,C328,184
725,3.4668965,-5.658438,C329,379
726,2.2719486,2.199847,C33,-1
727,-2.6318176,10.1005125,C34,377
728,-2.8304749,1.6816951,C340,-1
729,4.334451,-3.8555102,C341,324
730,-2.5002239,2.8985672,C342,-1
731,4.161481,-4.0019317,C343,324
732,4.498325,-5.8079214,C348,-1
733,9.861297,6.962035,C349,175
734,3.850174,-0.39514104,C37,523
735,-3.9976602,-0.52951485,C380,568
736,-2.6054058,6.8104095,C381,551
737,7.7002845,-0.12058279,C382,318
738,-1.697318,4.4472365,C383,-1
739,-1.0007441,4.6751103,C384,-1
740,9.332848,12.123249,C388,87
741,-8.194111,6.3278165,C390,-1
742,-11.324651,7.7769127,C398,142
743,6.0579467,11.278965,C399,248
744,8.853606,7.2098856,C40,233
745,-2.7771802,5.2885604,C400,577
746,0.62132853,0.42363942,C401,-1
747,1.6794991,7.7963395,C402,504
748,0.48073897,4.4454346,C403,683
749,2.0633557,6.771753,C408,608
750,0.500546,3.5699768,C409,-1
751,1.6569684,-12.814843,C41,36
752,-5.373647,3.2457335,C410,496
753,-2.066648,3.9810708,C411,-1
754,-7.788982,13.593645,C4110,-1
755,-12.642988,2.3854976,C4111,120
756,7.86806,-6.4747524,C4119,239
757,-0.40914682,6.934563,C412,628
758,2.5262597,-5.9411416,C413,-1
759,-0.012120625,3.2972183,C414,699
760,-2.9613569,9.757873,C418,376
761,0.579092,8.226894,C419,-1
762,2.8085065,4.270955,C43,595
763,-7.2147136,-3.2627635,C430,408
764,-5.789422,3.4436066,C431,-1
765,-8.268801,8.820576,C432,285
766,0.6810343,3.8543324,C433,-1
767,0.11317255,-0.09990778,C434,656
768,-3.0985665,0.14155655,C435,461
769,1.3793277,5.5454726,C436,669
770,2.0269172,7.8715935,C437,505
771,-1.2740058,-7.6406746,C438,234
772,5.130282,-3.236023,C439,-1
773,-0.25189975,4.1996136,C44,-1
774,2.842144,4.5381665,C440,-1
775,-4.3913465,1.9561282,C441,-1
776,4.0288525,-5.00303,C442,382
777,3.0400481,-2.7088943,C443,517
778,2.670328,-7.4086356,C444,210
779,2.5798736,-0.86729133,C445,521
780,-8.24884,8.965557,C446,285
781,0.8645384,5.828425,C447,-1
782,0.70383763,1.8753674,C448,-1
783,2.902067,-6.7721786,C449,319
784,0.26041844,0.7742722,C450,-1
785,1.7559656,13.04041,C451,-1
786,4.867084,-7.814509,C452,202
787,7.8800287,12.725066,C457,148
788,-4.6734486,0.22050405,C459,492
789,1.2666438,11.929874,C46,-1
790,2.3162286,5.638631,C460,-1
791,-7.1052494,-3.9048626,C461,-1
792,-1.1841779,-3.4931185,C462,-1
793,0.6199814,-7.401328,C463,157
794,-3.1188898,-1.6687506,C467,560
795,-4.946432,-4.023345,C468,-1
796,2.6455824,0.21086799,C469,-1
797,-9.090961,-8.48915,C47,80
798,0.07661086,3.0843081,C470,-1
799,4.762437,4.8982873,C471,547
800,1.8583131,6.781539,C472,-1
801,1.0272663,-6.5416913,C473,352
802,7.9655457,3.6484926,C474,-1
803,3.100727,1.8614924,C475,549
804,2.4250472,0.13712737,C476,714
805,-4.140007,10.618646,C478,280
806,-0.28778562,1.1003603,C479,458
807,15.736756,0.76733077,C48,15
808,3.976306,-1.7210929,C480,522
809,5.035123,-1.8569716,C481,462
810,3.987139,-0.93338335,C482,-1
811,2.5996952,-1.5459222,C488,521
812,-12.053977,7.703055,C49,143
813,-1.2983639,6.457187,C490,593
814,1.6899866,-5.439727,C491,-1
815,-0.08937808,5.2563343,C492,666
816,2.4499269,2.6248596,C493,600
817,-2.266952,5.875752,C494,526
818,-0.5229636,6.942349,C495,628
819,0.23459941,5.033905,C496,-1
820,-6.145521,-0.8688721,C498,279
821,3.153487,-2.9294267,C499,517
822,-4.93783,0.5150115,C50,-1
823,1.1978674,2.9712486,C500,695
824,0.53845006,4.3711734,C501,683
825,4.20134,1.1512811,C502,591
826,-1.3560369,1.0252062,C503,677
827,2.8355591,-1.3136715,C504,521
828,1.1519727,4.8731127,C505,682
829,4.2557797,0.05501213,C506,524
830,2.5427759,-1.1063436,C508,-1
831,1.6160876,-5.0112967,C509,-1
832,5.615698,5.025632,C51,488
833,-0.6588766,1.7340733,C510,680
834,0.3369295,3.6190896,C511,678
835,-5.997865,-3.3835332,C512,-1
836,-7.749216,-0.54972047,C518,-1
837,-3.741442,-3.7707205,C519,-1
838,1.3312793,-2.860387,C52,502
839,2.1310375,1.3956109,C53,-1
840,3.2207847,-4.1408644,C530,-1
841,2.8076234,-4.731341,C531,383
842,0.98176,-2.7755527,C538,-1
843,1.2014387,-3.30703,C539,-1
844,-0.80535716,0.7689904,C54,605
845,3.459988,3.3204272,C540,594
846,4.853238,-4.5009646,C541,275
847,-0.45652387,1.9974102,C542,-1
848,-5.1134057,1.9590752,C543,-1
849,0.42292055,3.6390877,C548,-1
850,4.831632,-4.865848,C549,275
851,5.7150745,2.3324125,C55,-1
852,5.0267525,-4.7533274,C56,275
853,-8.544594,11.773126,C57,187
854,4.671855,-2.0871224,C570,-1
855,0.1313855,10.959167,C571,388
856,2.6162975,-2.1989446,C573,-1
857,-7.435857,12.726186,C574,-1
858,3.8007414,-8.9001875,C577,162
859,3.8916025,2.8554344,C578,611
860,-0.21547772,-3.9952247,C579,481
861,4.2827682,-4.6005964,C58,321
862,0.36931852,0.134972,C60,656
863,2.8931808,5.0321684,C600,-1
864,0.41506955,-0.58720523,C601,675
865,2.1758068,5.8208337,C602,654
866,-5.8102036,-3.3739877,C608,410
867,-0.813389,-2.3157353,C609,602
868,2.9804945,-3.5174127,C61,419
869,1.0491865,7.385796,C620,614
870,1.1048746,0.99407476,C621,710
871,-1.2236526,1.7036389,C629,677
872,0.23411492,4.7683773,C63,-1
873,-7.1471634,13.961363,C630,159
874,-0.36174223,7.032586,C631,628
875,0.16200359,1.890894,C632,720
876,-10.658813,6.2298484,C639,214
877,-0.61296535,1.496641,C64,-1
878,1.0548546,-2.1645486,C65,572
879,0.20414245,-3.1525843,C66,612
880,0.40810642,2.4321122,C67,712
881,4.9407544,-1.8032683,C670,462
882,2.899627,5.3505955,C671,-1
883,0.99233294,-2.2221584,C672,572
884,1.4861206,5.56903,C673,669
885,2.2548215,5.0720663,C674,685
886,-2.1645136,8.142001,C675,510
887,2.4802496,5.9788165,C676,654
888,1.1576743,12.960458,C677,-1
889,0.46072933,5.4711304,C678,664
890,3.716978,-3.899813,C679,420
891,4.540259,1.1534078,C680,591
892,-11.366065,7.3115706,C681,-1
893,1.3372995,0.9307099,C689,710
894,4.142864,-9.300319,C69,162
895,-4.6125603,1.9121674,C690,499
896,7.850754,5.2474008,C691,-1
897,2.1385846,7.427891,C692,512
898,-6.955436,5.011367,C693,391
899,2.628717,3.6179953,C694,631
900,-3.8676112,2.639668,C695,-1
901,-6.6025915,5.127529,C696,436
902,12.414673,-3.2216196,C698,45
903,-5.708518,3.2177227,C699,496
904,-0.2769276,14.173333,C70,221
905,-3.128583,10.366271,C700,-1
906,-1.3867946,4.4216604,C701,670
907,4.1490026,7.042158,C709,424
908,4.569052,-5.828318,C71,-1
909,-6.177796,-8.256417,C710,119
910,-5.0095315,1.2686434,C711,498
911,-6.3299417,-8.818073,C712,119
912,-1.9903693,9.325721,C713,372
913,-5.0305433,-3.1884227,C714,412
914,-6.011481,-8.536783,C715,119
915,2.8301284,7.893667,C716,475
916,-1.6667242,9.134595,C717,372
917,-6.040715,1.4122539,C718,479
918,-1.4028989,-4.3339233,C719,-1
919,0.76626426,-7.721537,C72,157
920,2.2117615,-2.3325627,C720,-1
921,-6.282367,9.722629,C721,277
922,0.07359664,4.3968387,C722,618
923,-1.948925,9.686951,C723,371
924,-5.607329,2.6717796,C724,496
925,2.0682895,7.1106157,C725,-1
926,4.15783,10.168601,C728,-1
927,-3.2403307,7.108693,C729,-1
928,0.7444113,-4.7588654,C73,350
929,4.4110103,7.2117496,C74,424
930,-4.2404695,3.486385,C740,-1
931,0.92020494,2.9780557,C741,-1
932,0.50022525,2.5385928,C749,712
933,-10.144415,15.075065,C75,-1
934,-0.40470138,2.2072253,C750,-1
935,-4.6213355,-0.8947697,C751,563
936,-5.2488346,2.7427065,C752,496
937,-3.8124943,6.806408,C753,468
938,-1.4109718,0.23877381,C754,-1
939,-2.177183,0.95794266,C755,677
940,-1.7430713,2.828212,C759,694
941,4.1109467,-4.4949517,C760,321
942,-0.41659418,1.7571775,C761,-1
943,3.6919045,7.3010507,C762,-1
944,4.9363904,-2.508154,C763,459
945,4.4142585,4.14254,C764,-1
946,1.5689827,2.5459583,C765,715
947,-7.7491307,1.9583092,C767,353
948,-5.8663177,-1.7338165,C768,342
949,-0.90262157,-0.49644673,C77,-1
950,1.7442365,-5.0009236,C770,-1
951,2.8204072,-5.5700784,C771,380
952,2.4889178,-7.141594,C772,210
953,-2.2474334,1.6036848,C773,677
954,3.4382474,-4.2473536,C774,382
955,2.150261,5.827931,C775,654
956,0.67096055,4.775132,C778,683
957,2.8670852,-5.6087737,C779,380
958,8.872802,8.14924,C78,-1
959,4.147952,-2.3899028,C780,-1
960,-0.40149415,3.9148498,C781,645
961,-2.4662416,1.7953625,C782,677
962,2.381292,3.326,C783,709
963,-1.1370505,3.6947722,C784,-1
964,-0.96223193,1.7336636,C785,-1
965,3.1748967,-0.58624965,C786,-1
966,4.666004,-4.704868,C787,275
967,1.1426543,5.8015165,C788,657
968,5.1744795,-10.001201,C79,59
969,-3.950922,5.3505716,C790,542
970,-3.0254729,9.91083,C791,-1
971,-1.383,-2.1287088,C792,-1
972,-3.517912,-3.7590249,C793,532
973,0.017865423,1.3397658,C794,725
974,1.8207371,-3.9611018,C795,-1
975,4.47591,-1.6792234,C796,519
976,-0.06815245,1.6930547,C797,-1
977,2.146938,-5.1306057,C798,-1
978,-0.6368407,4.0746627,C799,-1
979,3.1141262,-5.4489365,C80,-1
980,2.5052495,-0.10671201,C800,518
981,-6.48408,7.4299636,C809,367
982,-6.161975,-0.33116108,C81,359
983,1.6089519,4.3567896,C810,691
984,1.0143538,4.5818095,C811,682
985,-1.8279967,5.7642326,C812,-1
986,0.20711474,3.5058856,C813,678
987,-5.5681047,-3.0125937,C814,363
988,0.6104092,4.108448,C817,679
989,3.1420515,-1.7242272,C819,517
990,3.9293303,-0.9450655,C82,523
991,0.57449347,1.1830344,C820,723
992,3.398965,1.2873784,C821,-1
993,-4.139191,1.6458017,C822,499
994,6.054118,2.5195177,C823,330
995,2.7177804,6.140287,C824,-1
996,-2.437066,-3.7736423,C825,537
997,-7.4808803,11.680207,C826,184
998,-2.1375127,10.466834,C827,-1
999,3.2228584,0.9854576,C829,590
1000,5.1548142,3.45792,C83,-1
1001,0.45203152,4.409155,C830,683
1002,3.4310951,1.861511,C831,-1
1003,-4.336595,-5.4739294,C832,390
1004,4.3535185,-4.015443,C833,324
1005,-5.859303,0.58565974,C834,456
1006,-2.2121696,4.7910104,C835,-1
1007,-10.634465,3.405524,C836,212
1008,2.1055357,3.9366705,C837,-1
1009,-3.3782613,-3.374269,C838,-1
1010,0.30384678,3.6461835,C8380,678
1011,-4.5406046,1.7758001,C8381,499
1012,4.6956835,8.289503,C8388,447
1013,1.253012,1.0314921,C839,710
1014,2.4298353,-0.609194,C84,520
1015,0.3648424,3.0386856,C840,-1
1016,-5.8222995,0.59743917,C841,456
1017,1.2125463,0.27482527,C842,706
1018,4.166818,4.3792067,C843,550
1019,2.590886,-7.083165,C844,-1
1020,-0.25781548,6.094399,C8440,-1
1021,11.589132,3.8463762,C8442,220
1022,-2.9141207,2.6905682,C8448,633
1023,10.631677,1.2982523,C8449,253
1024,-2.6001284,-3.3914928,C845,-1
1025,-0.17324042,6.7695775,C846,-1
1026,2.9756184,6.38917,C847,545
1027,2.2143624,3.5671027,C848,-1
1028,3.0672061,2.596687,C849,-1
1029,14.214797,6.0837364,C85,33
1030,4.148878,5.210066,C850,-1
1031,4.89214,-4.141669,C851,325
1032,2.2805521,6.63215,C852,608
1033,-2.9005682,-1.5644742,C857,560
1034,4.310198,-4.49999,C859,321
1035,0.24023536,0.14199963,C860,656
1036,9.610999,0.4181671,C861,209
1037,-2.8308206,-3.7527819,C862,533
1038,0.2531543,5.1068177,C863,-1
1039,2.0219655,8.853067,C864,430
1040,6.550328,-2.518317,C865,-1
1041,-7.175191,-0.67164046,C866,403
1042,4.152204,5.090649,C880,-1
1043,-0.4002169,-0.98388225,C883,655
1044,1.6249846,-0.8582594,C884,702
1045,13.445439,9.225575,C889,55
1046,0.29543823,3.2538118,C90,698
1047,1.8149633,-3.195349,C900,-1
1048,-5.105337,2.475729,C901,-1
1049,-2.0357983,1.453186,C902,677
1050,3.487369,4.7690606,C903,617
1051,5.900251,-3.8399634,C91,-1
1052,1.2365034,3.0224805,C910,695
1053,3.3365948,-1.2519426,C911,523
1054,11.952343,2.589967,C912,161
1055,0.15423223,1.514781,C913,724
1056,-1.6586124,4.8819084,C914,-1
1057,-2.4977446,6.650647,C915,551
1058,-4.734324,-3.736408,C916,-1
1059,-0.011446292,6.4720283,C917,650
1060,8.529005,3.0627716,C918,303
1061,2.7419715,7.730414,C919,475
1062,4.3042884,-3.6942298,C920,324
1063,2.461369,-2.9028025,C921,582
1064,10.971234,0.27382335,C922,252
1065,0.68131435,4.4977155,C923,-1
1066,5.275297,0.049439546,C924,509
1067,-1.3105813,6.433687,C925,593
1068,2.94032,3.621015,C927,-1
1069,7.713957,-6.349709,C928,-1
1070,3.2000844,2.9027154,C929,624
1071,7.413966,-6.7682304,C930,-1
1072,2.8892772,0.4424003,C931,653
1073,7.23028,-6.816729,C933,-1
1074,0.32476622,11.204047,C937,388
1075,-8.138225,11.3443,C939,186
1076,1.7397857,4.4053416,C940,691
1077,-6.756993,-2.4250333,C942,342
1078,2.5721552,1.4393439,C944,586
1079,2.637993,11.855128,C945,432
1080,3.1908395,0.79081863,C946,590
1081,-4.398807,6.0880933,C947,474
1082,0.22836299,6.7921796,C95,650
1083,-2.0919828,5.934351,C950,526
1084,-7.5785646,12.279644,C951,184
1085,11.960704,3.743328,C952,220
1086,0.029165724,5.3772326,C959,-1
1087,7.7010894,-0.08992702,C960,318
1088,-1.8097864,7.672798,C961,557
1089,-5.2315226,-3.6429076,C962,413
1090,-6.805951,-3.1767473,C963,408
1091,1.5383146,0.18333243,C964,-1
1092,-2.6717548,7.728026,C965,548
1093,-0.2515867,17.644627,C966,31
1094,3.8970635,5.3167124,C968,-1
1095,1.9380633,0.7580352,C969,716
1096,10.272096,-3.2498834,C97,-1
1097,-6.7779183,-5.087031,D00,343
1098,0.17454708,14.39734,D000,221
1099,-5.0622697,4.416215,D001,543
1100,10.812226,-2.6842175,D002,222
1101,3.5410461,3.6274123,D010,594
1102,15.863738,4.6778646,D011,0
1103,0.45176977,13.473121,D012,-1
1104,2.7077894,3.803591,D015,-1
1105,2.5521991,-2.3643641,D017,-1
1106,-7.4236183,11.523514,D019,-1
1107,-1.4618032,-7.3866863,D020,-1
1108,5.2812767,1.3627808,D022,-1
1109,-8.732885,0.9703781,D03,362
1110,8.101082,-2.7437036,D030,-1
1111,0.06255244,-1.1217474,D031,655
1112,2.0265844,-2.722467,D032,582
1113,5.7073,14.615358,D033,147
1114,6.6144714,3.7270072,D035,-1
1115,-7.6936665,-5.2373977,D036,-1
1116,-4.294055,3.147056,D037,496
1117,-6.9120173,3.983597,D038,-1
1118,5.144365,2.108251,D039,-1
1119,-13.7800045,5.0155373,D040,118
1120,-5.445328,-5.570727,D041,338
1121,12.411665,-1.9041281,D043,110
1122,10.33862,1.3353857,D044,253
1123,-7.7394824,-3.9865775,D045,207
1124,5.628489,5.113802,D046,488
1125,-3.2804213,10.567908,D047,-1
1126,5.4872103,14.485218,D048,147
1127,1.7485723,1.9685519,D049,713
1128,-3.6801395,10.195646,D050,-1
1129,-2.0541499,3.0739164,D051,-1
1130,-4.921784,-5.5716324,D057,-1
1131,-0.97705597,3.4609504,D059,-1
1132,-6.796189,-4.2074056,D06,-1
1133,7.402877,1.6447184,D060,307
1134,1.9254267,-1.9389831,D061,588
1135,4.649671,1.4077915,D067,-1
1136,-2.913737,9.516852,D069,376
1137,0.47915077,-10.615247,D070,115
1138,4.6203747,4.9129353,D071,547
1139,1.0507323,11.572251,D072,369
1140,3.62965,1.307338,D073,-1
1141,-6.069142,-0.37179604,D074,359
1142,1.8500767,3.583359,D075,688
1143,2.0533705,3.4710152,D090,-1
1144,-1.1240928,-0.43529445,D091,639
1145,0.74664634,18.453426,D092,18
1146,4.087169,6.268382,D093,426
1147,3.9409945,0.24606478,D097,523
1148,3.0334673,5.879938,D099,545
1149,0.81717974,-0.65201485,D100,675
1150,1.4183141,-5.3393884,D1009,-1
1151,1.6781546,5.0866203,D101,-1
1152,2.1701286,-2.8210359,D1019,582
1153,-5.1891093,12.541367,D102,192
1154,3.6403031,3.3430483,D103,594
1155,6.619598,-5.120435,D1030,219
1156,0.028968984,6.738421,D1032,650
1157,-13.489406,1.9298458,D1039,-1
1158,8.262723,6.096337,D104,-1
1159,0.3848155,5.52193,D105,664
1160,-4.3937097,4.002777,D106,454
1161,3.2012167,-9.706736,D107,65
1162,-1.6405087,1.6164218,D109,677
1163,7.546729,12.848502,D11,148
1164,-1.9610393,3.6860344,D110,674
1165,2.1761746,1.7493776,D117,686
1166,4.839465,4.4037585,D119,550
1167,-6.70353,-3.9728198,D120,-1
1168,-11.441543,4.2272143,D121,149
1169,-3.766896,7.579301,D122,400
1170,10.07564,0.19744845,D123,-1
1171,1.6375595,0.6224773,D124,693
1172,-1.653591,11.356383,D125,-1
1173,3.8986602,0.05405719,D126,523
1174,4.770516,-0.20806961,D127,-1
1175,3.0879052,5.890118,D128,545
1176,5.4204884,-3.0090735,D129,-1
1177,-1.9997602,9.980103,D130,371
1178,0.22186519,4.254237,D131,-1
1179,4.0926466,6.6455636,D133,424
1180,3.7476811,0.0952809,D134,523
1181,0.40693516,13.062819,D135,-1
1182,0.35233143,4.7479496,D136,683
1183,0.856704,1.8858019,D137,722
1184,4.10398,1.1118029,D139,591
1185,-1.6321416,1.4633265,D140,677
1186,-1.6388934,7.2073503,D141,556
1187,10.52995,1.3789027,D142,253
1188,0.79919636,1.598409,D143,717
1189,-1.2262646,2.0412858,D150,-1
1190,-2.0551553,7.7431297,D151,-1
1191,3.349092,0.421226,D152,-1
1192,6.3035836,-1.1032901,D157,314
1193,-7.7179875,-5.998426,D159,217
1194,8.078534,-3.9853494,D160,173
1195,-3.6680024,3.533004,D161,-1
1196,3.297814,2.5925817,D162,-1
1197,-1.8671788,3.441859,D163,674
1198,2.5253963,2.3489842,D164,600
1199,-7.8880644,-2.0059836,D1640,-1
1200,8.651519,3.168135,D1648,303
1201,9.404897,7.663424,D1649,233
1202,-1.3711267,4.2081594,D165,670
1203,-6.056356,0.89706826,D1651,444
1204,-3.3220077,12.56071,D1659,121
1205,-5.174743,5.099124,D166,487
1206,1.0914209,4.13259,D167,689
1207,-1.3481151,2.2590313,D168,-1
1208,1.1935277,-0.0060157585,D169,704
1209,14.50923,7.739205,D17,34
1210,-1.869553,3.0601442,D170,694
1211,-1.3621092,3.6759388,D171,-1
1212,-0.8537712,5.0361485,D172,662
1213,0.037744943,0.2678755,D173,652
1214,3.042964,5.646017,D174,-1
1215,2.4033225,0.54280305,D175,-1
1216,3.9204419,5.4327483,D176,613
1217,-0.6473547,-3.3180006,D177,615
1218,2.1098018,4.7843027,D179,692
1219,-2.0518777,-8.031984,D18,169
1220,-0.43300042,17.693247,D180,31
1221,-7.805523,12.14794,D1800,184
1222,-11.38087,10.376181,D1801,124
1223,3.7440245,8.636933,D1802,446
1224,-9.182617,-1.9823287,D1804,-1
1225,1.3041358,11.012546,D1807,-1
1226,0.5838234,6.7706327,D1808,-1
1227,-4.772347,-6.2733574,D1809,215
1228,1.9543135,5.585335,D181,-1
1229,10.997316,13.029532,D190,88
1230,-2.4852202,18.44101,D191,-1
1231,0.058082756,-12.711646,D197,-1
1232,-0.29461384,-5.8126636,D200,-1
1233,-7.833784,-4.128484,D201,207
1234,-4.2032356,3.8427474,D210,454
1235,-3.2787087,3.3541117,D211,633
1236,-1.0505168,5.570064,D212,659
1237,9.5560255,3.0082588,D213,171
1238,2.0786095,9.307769,D214,430
1239,0.111329004,12.65526,D215,322
1240,3.201371,0.8187321,D216,590
1241,0.13169299,5.050782,D219,-1
1242,4.561682,10.81941,D22,320
1243,1.4881688,13.678051,D220,-1
1244,5.974077,2.049198,D221,449
1245,6.1832614,-3.5346932,D222,269
1246,-2.984225,3.9204955,D223,-1
1247,-0.99977344,9.134771,D224,-1
1248,-1.7104555,-1.0474284,D225,-1
1249,3.6488628,3.4091995,D226,594
1250,-0.9104341,9.736894,D227,-1
1251,0.31208432,2.1684296,D229,-1
1252,-4.451449,-4.6784115,D230,390
1253,-4.768302,3.2365901,D231,496
1254,-6.2947254,7.0970488,D232,-1
1255,-0.3435156,6.890515,D233,628
1256,1.2071818,12.935602,D234,-1
1257,-2.1681168,2.3395817,D235,676
1258,-4.5100827,-5.0668054,D236,390
1259,1.7030373,2.466433,D237,715
1260,3.978431,2.6040227,D239,611
1261,2.1026137,-2.9837275,D24,582
1262,4.4908605,6.0939565,D25,425
1263,6.3227882,-1.3988544,D250,314
1264,5.5317516,1.4153012,D251,448
1265,6.253716,1.8973472,D252,-1
1266,-7.5931597,-0.009823369,D257,404
1267,3.4275599,-2.0519335,D259,517
1268,5.1357107,4.7550793,D260,546
1269,4.306043,6.5582623,D261,424
1270,-4.2747464,-4.7761745,D267,390
1271,3.0016165,6.2185736,D269,545
1272,2.7836177,-2.8063204,D27,517
1273,1.5426745,-1.2828443,D280,-1
1274,-1.3365765,2.9314551,D281,707
1275,10.731094,11.580236,D282,47
1276,-7.7495513,12.71828,D287,-1
1277,1.2614673,14.290644,D289,-1
1278,6.409688,-4.0548086,D29,270
1279,-3.293498,2.0815141,D290,-1
1280,0.66772485,-2.5332887,D291,573
1281,3.0152848,-2.8985634,D292,517
1282,5.00384,10.552208,D294,-1
1283,-11.078045,3.8566508,D297,212
1284,-8.434183,-5.054414,D299,208
1285,10.601966,11.58198,D30,47
1286,6.0227966,-1.2776126,D300,314
1287,-7.573637,-0.41472283,D301,404
1288,12.0112095,3.244887,D302,-1
1289,0.9600626,-0.2846433,D303,-1
1290,0.56992215,0.61204714,D304,656
1291,1.5980572,10.804166,D309,-1
1292,-6.542595,3.2855365,D310,336
1293,-1.1583065,-1.3809198,D311,571
1294,-1.8256856,15.915925,D312,123
1295,-5.759151,10.067032,D313,277
1296,1.3434366,2.1590836,D314,721
1297,-7.153622,4.7765684,D315,391
1298,-6.7201033,2.9409068,D316,-1
1299,1.3371124,3.9072564,D319,689
1300,10.413162,3.6725998,D32,-1
1301,-0.83392256,-4.369593,D320,356
1302,-3.6153944,4.597475,D321,542
1303,-4.8869863,0.48650008,D329,-1
1304,3.28926,7.7549434,D33,-1
1305,-3.217449,10.145908,D330,375
1306,-6.2076206,4.923424,D331,-1
1307,-1.6061708,-3.1283069,D332,515
1308,-4.568048,2.7056456,D333,494
1309,-4.478816,5.2619605,D334,-1
1310,5.157104,13.568281,D337,-1
1311,-0.68600446,5.742236,D339,659
1312,-0.41990238,1.8845608,D34,-1
1313,5.477483,1.3466934,D350,448
1314,-2.4488893,3.3677957,D351,-1
1315,-5.3769064,0.24599278,D352,483
1316,-4.2064285,5.27155,D353,542
1317,-8.454974,7.282733,D354,-1
1318,0.61174494,10.998608,D355,388
1319,-4.380848,3.6614902,D356,454
1320,7.087858,5.8271947,D357,440
1321,-3.9722724,9.584551,D358,-1
1322,-3.9728453,7.7531095,D359,400
1323,6.204606,-1.0645629,D360,314
1324,-0.34438413,4.9508104,D361,661
1325,2.2433286,5.762373,D367,654
1326,0.006072572,14.283047,D369,221
1327,-1.1261566,2.5114176,D370,707
1328,12.418097,10.450682,D371,94
1329,5.0919266,-2.2988148,D372,-1
1330,2.572087,11.949579,D373,-1
1331,1.5377398,-0.0662767,D374,702
1332,5.079504,1.242796,D375,484
1333,4.3145494,-5.2650447,D376,-1
1334,1.9935932,2.5887246,D377,709
1335,2.2621691,2.29877,D379,-1
1336,8.682519,1.1114955,D38,249
1337,0.99910426,3.6899462,D380,689
1338,4.394767,-4.2818537,D381,-1
1339,-2.1784098,6.5900126,D382,552
1340,-3.6258733,7.736492,D383,-1
1341,-7.4148946,-0.16146846,D384,404
1342,-4.9711037,4.954767,D385,538
1343,-0.5708544,-11.409399,D386,25
1344,5.27814,4.951874,D390,546
1345,5.013835,-4.100953,D391,325
1346,4.67504,-3.332991,D392,324
1347,6.6392994,-2.8457198,D397,-1
1348,0.20547877,11.363981,D399,-1
1349,1.9801784,3.7305274,D400,-1
1350,-3.1625876,7.0191593,D401,-1
1351,-12.355779,3.0032125,D407,120
1352,0.4289506,-0.88904506,D410,-1
1353,-1.7624675,2.7095456,D411,694
1354,4.6770267,-5.179325,D412,275
1355,1.2620797,-0.8884734,D413,702
1356,4.5336595,-1.8338264,D414,-1
1357,-6.0209117,14.465024,D417,-1
1358,-2.3245385,15.43008,D419,-1
1359,-5.4838376,1.8663255,D420,478
1360,-5.0268855,5.7487183,D421,455
1361,-2.4681625,10.829754,D429,339
1362,1.531106,-0.75540864,D43,702
