,com_1,com_2,icd10,cluster
723,-1.5562776,-0.15212137,C413,417
724,1.8384203,3.9144425,C414,-1
725,2.5167544,-6.678337,C418,140
726,0.16414057,2.6576977,C419,-1
727,7.707947,13.026974,C430,115
728,1.73066,6.708945,C431,610
729,3.7769566,6.746186,C432,594
730,3.6909854,3.3549588,C433,579
731,-0.7999142,5.3797026,C434,511
732,0.047462143,2.0543895,C435,478
733,0.55875933,6.306003,C436,516
734,-1.1277555,-0.069245756,C437,417
735,5.392786,4.275699,C439,-1
736,0.017814623,8.87818,C440,269
737,-1.491458,0.8224067,C441,-1
738,1.8298132,3.432416,C442,-1
739,-5.216803,4.1205897,C443,-1
740,-2.7339337,-1.9419659,C444,227
741,1.8435241,4.2567716,C445,-1
742,7.170203,4.8377013,C446,-1
743,-1.6048163,9.133297,C447,289
744,6.726685,0.8941784,C448,460
745,-2.088586,7.4096775,C449,401
746,4.3627524,3.6842692,C450,-1
747,10.495923,3.407675,C451,265
748,1.9734077,9.389917,C452,360
749,2.0344694,-4.319246,C457,-1
750,6.02845,-7.485987,C459,92
751,-5.7975273,6.8785915,C460,300
752,6.475247,13.15383,C461,134
753,2.2325082,3.0179155,C467,617
754,1.517985,9.4823885,C468,-1
755,-6.1590376,-0.8535929,C469,-1
756,5.1960177,4.099783,C470,-1
757,10.359511,0.49856108,C471,170
758,-0.21671772,6.220958,C472,-1
759,4.083686,10.307735,C473,272
760,1.4632634,8.240008,C474,443
761,9.054,7.671027,C475,350
762,2.7812955,15.925224,C476,-1
763,2.6343076,1.7560698,C478,588
764,4.2871976,1.9127582,C479,535
765,0.59223384,7.976591,C480,-1
766,-2.5618963,7.084551,C481,-1
767,-2.7819045,5.2996163,C482,-1
768,-7.2311254,6.794804,C488,-1
769,-3.9340909,1.4584043,C490,442
770,4.5202684,-0.81038624,C491,-1
771,-1.6852572,11.811449,C492,-1
772,-1.3688581,-0.51917946,C493,-1
773,-0.13941704,-0.09999327,C494,495
774,5.3575788,7.500134,C495,-1
775,3.494609,1.1049544,C496,537
776,-8.765413,-3.46024,C498,44
777,-0.19906662,2.2723646,C499,478
778,-2.4617376,6.5008974,C500,-1
779,1.8490777,-2.1483746,C501,-1
780,-3.0541224,5.2264433,C502,477
781,-0.55978835,7.638682,C503,-1
782,-2.1790934,9.172046,C504,-1
783,-2.8765678,4.6566944,C505,485
784,0.15668717,5.436004,C506,515
785,-2.3223853,7.6728396,C508,-1
786,-4.3260317,4.2626996,C509,332
787,4.8414345,-4.74108,C510,202
788,-1.6015043,5.5342207,C511,-1
789,6.9879513,-2.579296,C512,-1
790,10.837574,1.683404,C518,230
791,4.486017,-5.0147424,C519,202
792,-4.469555,6.718348,C52,341
793,-4.755675,2.0193233,C53,442
794,-4.5154634,3.5680645,C530,-1
795,-4.3617563,5.9405994,C531,386
796,-4.2750015,5.6026964,C538,-1
797,-4.342625,5.9806957,C539,386
798,0.37103978,2.7348537,C540,-1
799,-3.7531993,4.28904,C541,407
800,-2.0503209,4.131662,C542,-1
801,8.544953,9.844066,C543,281
802,4.788692,-2.7311516,C548,-1
803,-4.0306444,4.8165135,C549,-1
804,-4.3672266,4.9079537,C55,408
805,-4.109416,5.27174,C56,468
806,-8.6189165,2.1848671,C57,-1
807,-3.6906261,4.2642365,C570,407
808,-6.6059704,3.0206442,C571,324
809,-9.385975,1.2892147,C573,105
810,4.1854463,-3.557888,C574,-1
811,6.017475,-3.5335655,C578,327
812,-0.5818155,5.298499,C579,511
813,-0.07685715,-0.8189414,C58,-1
814,12.957167,4.127857,C600,-1
815,9.96526,0.0927642,C601,348
816,6.918737,-1.6796539,C602,379
817,11.992226,3.6343782,C608,262
818,-3.48952,3.2495213,C609,-1
819,-3.882776,3.832535,C61,-1
820,-1.7373481,8.114646,C620,-1
821,6.2361426,-4.012976,C621,327
822,-1.715676,5.9691944,C629,-1
823,3.228485,7.282709,C631,450
824,0.1861228,5.5250435,C632,515
825,-4.315644,0.36866722,C64,232
826,-3.5956428,7.080648,C65,-1
827,-2.902266,7.405433,C66,-1
828,0.10683493,1.0893223,C670,493
829,0.14527027,1.0735846,C671,493
830,-2.4379756,2.6678584,C672,-1
831,0.8587635,7.7231107,C673,561
832,-3.6962986,2.404608,C674,-1
833,-0.8110318,1.2668625,C675,-1
834,9.9558325,3.2201333,C676,299
835,10.668436,6.157002,C677,-1
836,7.2158394,-1.7876328,C678,379
837,-3.7972128,6.1880484,C679,-1
838,-0.9452723,6.464725,C680,-1
839,10.713496,7.516875,C681,-1
840,11.006923,4.2071486,C688,264
841,5.329339,-0.90920275,C689,-1
842,-5.579037,5.0387583,C690,-1
843,8.4345045,1.1502414,C691,-1
844,-2.0676222,0.5440775,C692,-1
845,7.746469,0.19955178,C693,375
846,6.3759775,7.2968345,C694,318
847,1.044309,3.9710293,C695,614
848,-1.5378455,-1.0537621,C696,-1
849,3.4980528,1.177305,C699,-1
850,1.1428503,1.0380855,C700,-1
851,2.979802,6.890106,C701,622
852,-2.4221113,2.0596266,C710,525
853,-0.9283049,3.8171399,C711,-1
854,1.4423674,4.393526,C712,619
855,-0.8771629,3.6590583,C713,574
856,1.6708453,3.4530485,C714,614
857,-1.4534231,2.9863796,C715,-1
858,-4.469062,4.1530843,C716,332
859,-2.7597458,1.384141,C717,-1
860,3.1077561,7.87512,C718,-1
861,-0.7121317,1.8929323,C719,-1
862,4.496166,4.639002,C720,541
863,-8.330483,1.1155018,C721,280
864,13.531219,3.350947,C722,166
865,-3.445955,0.144155,C723,-1
866,2.0870998,1.8938034,C724,-1
867,3.6070292,0.468932,C725,491
868,-1.9787567,-8.532966,C728,-1
869,1.6491771,4.5058174,C729,619
870,-4.103544,5.376819,C73,468
871,3.8943233,8.99287,C740,-1
872,4.153365,1.7251064,C741,536
873,-4.8283286,3.896893,C749,333
874,4.9006352,4.7409334,C750,541
875,-0.44843778,4.40705,C751,-1
876,6.848197,11.11363,C752,-1
877,-1.746085,5.6594543,C753,448
878,15.7988825,6.7471247,C754,36
879,2.4644117,-3.637879,C755,251
880,4.9103837,0.61468774,C759,-1
881,-1.309049,6.9152083,C760,509
882,0.06648249,4.1499352,C761,-1
883,4.629298,6.4052925,C762,428
884,1.3505414,-1.0828758,C763,-1
885,4.928468,1.1082839,C764,-1
886,2.5226486,7.2404933,C765,545
887,10.829302,3.3129132,C767,265
888,9.807265,4.903082,C768,369
889,-3.1488216,2.6449618,C770,524
890,-2.1983864,5.0086184,C771,-1
891,-3.8005676,6.520674,C772,308
892,-3.2429721,8.709144,C773,260
893,-3.3956125,7.6629477,C774,-1
894,-3.850337,4.7447886,C775,-1
895,-1.6692181,7.2956696,C778,509
896,-0.3285865,5.8282356,C779,514
897,8.641042,14.529053,C78,103
898,-0.44000453,12.632696,C780,209
899,2.4527242,2.0430412,C781,580
900,-2.5986714,4.7152014,C782,485
901,5.476641,6.268898,C783,-1
902,-2.158054,4.6602755,C784,-1
903,-4.10007,5.4355755,C785,468
904,-4.181835,6.301969,C786,-1
905,-4.366814,5.842278,C787,386
906,-2.7668633,9.963518,C788,183
907,2.515663,2.18298,C790,580
908,-4.7917824,5.213603,C791,-1
909,-1.1708828,6.566406,C792,509
910,-4.4111958,5.369251,C793,-1
911,2.1182673,7.091456,C794,-1
912,0.037035514,13.107672,C795,-1
913,-3.4914222,3.3804326,C796,-1
914,-3.291236,6.115738,C797,-1
915,-3.2571995,4.899917,C798,477
916,7.1982236,7.1618204,C799,339
917,-3.4430408,8.267895,C80,-1
918,-1.5756999,4.2964063,C800,521
919,5.516869,5.0233183,C809,-1
920,3.5183945,2.7549794,C810,579
921,-2.2208986,6.0261,C811,455
922,-1.7475573,7.283448,C812,-1
923,4.969832,-2.397515,C813,353
924,13.220665,6.2430644,C814,141
925,12.057985,5.624866,C817,-1
926,-1.2617184,2.711881,C819,-1
927,3.985168,10.278695,C820,272
928,2.519032,10.615894,C821,168
929,6.4644594,1.1422099,C822,-1
930,-3.321057,13.583049,C823,56
931,9.37767,1.3789883,C824,320
932,-11.59877,1.1265024,C825,-1
933,14.386026,6.594911,C827,73
934,0.61872894,5.338661,C829,-1
935,4.6795487,7.7707057,C830,433
936,0.7389008,7.2797327,C831,561
937,8.1867895,6.610658,C832,367
938,-3.6309984,5.769571,C833,-1
939,6.119469,-3.682072,C834,327
940,-2.8414943,1.199969,C835,445
941,-2.753078,3.0782504,C837,-1
942,-2.1254382,5.964092,C838,455
943,4.4606166,3.0633647,C8380,483
944,10.802098,-4.21482,C8381,-1
945,5.960962,-5.6499906,C8388,-1
946,3.7297087,1.8474,C839,538
947,8.690486,0.53924125,C840,375
948,-9.741929,3.1870868,C841,119
949,5.148723,-11.285283,C842,20
950,-0.7959063,4.35097,C844,577
951,-6.8091497,-0.7591687,C8442,233
952,10.770806,5.1468544,C8449,267
953,-1.8287547,3.2591627,C845,502
954,-0.72093755,8.140169,C846,313
955,5.222537,4.127962,C847,-1
956,7.020412,12.30356,C848,133
957,9.208483,2.6401706,C849,307
958,-5.911018,5.489753,C850,-1
959,-1.9523752,2.4177916,C851,522
960,6.0373254,11.075559,C852,189
961,3.7090764,5.2987356,C857,-1
962,-2.7414548,3.792606,C859,506
963,-2.753409,5.483756,C860,-1
964,8.795093,6.1456137,C861,365
965,7.0563073,7.7553687,C862,339
966,14.601768,6.3570547,C864,73
967,12.842573,4.99529,C865,-1
968,5.166251,-1.4879138,C880,-1
969,-9.716721,1.2991794,C883,105
970,0.5125286,6.2956624,C884,516
971,8.05693,-11.066432,C90,7
972,-3.9738326,3.188332,C900,518
973,13.138311,5.4784684,C901,-1
974,3.9842184,4.905878,C902,544
975,5.8977065,4.8880997,C903,435
976,-4.6570244,4.1238904,C910,332
977,-2.4724278,2.600939,C911,-1
978,4.8642216,8.84377,C912,-1
979,4.081222,4.303683,C913,597
980,0.7416382,5.9375706,C914,598
981,4.7349615,4.293486,C915,540
982,8.25276,0.9058937,C916,375
983,10.445083,0.11328801,C917,-1
984,-1.6003779,7.607857,C918,510
985,7.568336,1.0990951,C919,368
986,-4.9544625,2.8195589,C920,-1
987,-3.6155145,3.0932274,C921,518
988,8.7070055,5.707299,C922,-1
989,4.009836,7.703639,C923,423
990,-2.2963157,5.402467,C924,447
991,-2.9569042,-0.59783894,C925,402
992,2.0752401,-5.852604,C926,143
993,3.1599503,8.207151,C927,-1
994,12.545975,2.4699624,C929,207
995,1.6797969,4.1911674,C930,619
996,7.9837346,6.454205,C931,367
997,-8.924055,5.4005823,C933,144
998,7.712367,15.723464,C942,16
999,8.11311,6.527062,C944,367
1000,2.299866,10.819886,C945,168
1001,2.5071914,3.7288346,C946,612
1002,4.320592,4.0434556,C950,-1
1003,14.239995,5.479484,C951,-1
1004,10.798764,10.579476,C957,87
1005,0.6105363,3.9757686,C959,-1
1006,-10.602178,-2.5932238,C960,2
1007,1.5873309,6.075873,C961,586
1008,-2.423658,-11.736624,C963,-1
1009,3.27468,2.0650074,C965,-1
1010,-2.752254,-2.2725544,C966,227
1011,2.1395657,-2.9348285,C967,243
1012,13.215923,5.714719,C968,-1
1013,8.495098,-1.9203087,C969,256
1014,8.67756,0.3896252,D00,375
1015,6.30134,11.119872,D000,189
1016,10.458043,11.21956,D012,87
1017,11.817756,-6.032875,D013,-1
1018,11.03514,3.7822914,D015,-1
1019,11.275942,5.4311156,D017,-1
1020,4.389041,4.1916695,D020,-1
1021,6.601958,5.3770323,D022,-1
1022,4.3880243,-9.759956,D023,31
1023,4.7464657,16.343952,D038,70
1024,-5.043012,-1.9483081,D041,235
1025,-1.6421531,7.6049957,D043,510
1026,11.060169,-7.4647846,D044,-1
1027,-2.3527162,11.478815,D045,-1
1028,-0.47057423,13.27954,D046,210
1029,4.356178,-4.632804,D047,-1
1030,-4.6879044,3.0995877,D049,480
1031,-0.10666997,14.239201,D050,93
1032,0.17409682,6.2286096,D051,516
1033,-6.0711946,-3.4175553,D057,83
1034,-0.87079424,6.732003,D059,-1
1035,0.4120588,1.3823463,D060,-1
1036,6.3985243,-3.5394382,D061,327
1037,-1.9573805,-5.0180593,D067,136
1038,-1.2325463,6.323802,D069,-1
1039,7.532905,-1.3484873,D070,381
1040,1.5368541,3.3965335,D071,614
1041,7.0813065,-1.77507,D072,379
1042,1.2418429,10.0621805,D073,-1
1043,4.7805095,4.6797137,D090,541
1044,4.271503,9.4835825,D091,-1
1045,9.756401,2.816181,D092,-1
1046,-6.1415663,-1.5993931,D093,201
1047,12.263352,4.7812624,D100,206
1048,8.077619,0.9835894,D101,375
1049,-1.8748417,8.687963,D1019,-1
1050,1.5345196,-5.77744,D102,-1
1051,-1.6761938,-1.0806293,D103,391
1052,9.74121,-4.479726,D1035,-1
1053,8.028409,0.9994343,D104,-1
1054,1.5830802,-1.1112039,D105,-1
1055,0.41753945,4.4348016,D106,-1
1056,11.381389,4.948562,D107,268
1057,-0.65794885,-2.5514398,D109,-1
1058,-1.0565981,2.7508235,D110,-1
1059,-6.8169527,7.1865234,D117,205
1060,3.424263,8.889849,D119,384
1061,6.9372554,5.6522565,D120,430
1062,6.541726,-0.8313686,D121,383
1063,4.0089817,6.999727,D122,453
1064,2.2942886,5.856106,D123,625
1065,5.9326406,4.0507784,D124,-1
1066,4.538671,5.192547,D125,552
1067,-2.8608444,2.7189698,D126,524
1068,-0.28265592,7.5108156,D127,462
1069,-0.12210282,4.8594074,D128,578
1070,0.8462748,-1.6688547,D129,404
1071,1.6175599,9.136179,D130,305
1072,6.530146,5.725077,D131,430
1073,2.2841296,14.424471,D132,-1
1074,-0.8069312,0.46935433,D133,335
1075,5.8232656,2.3008227,D134,-1
1076,6.6114306,4.938348,D135,422
1077,0.5198229,7.316276,D136,561
1078,1.2489482,4.247886,D137,616
1079,1.1268361,6.868443,D139,-1
1080,-0.17073514,1.8954275,D140,478
1081,-0.5084731,0.4786795,D141,335
1082,10.083165,7.128105,D142,276
1083,7.775561,3.71004,D143,394
1084,-0.09750063,3.0638044,D150,562
1085,5.678913,3.926237,D151,560
1086,5.609674,-3.029767,D152,-1
1087,-0.58396834,5.4727054,D157,511
1088,3.2738707,1.7138363,D160,534
1089,3.3737726,9.01726,D161,384
1090,3.8139188,0.65572935,D162,533
1091,3.5970063,4.752301,D163,-1
1092,3.8142588,4.2970448,D164,-1
1093,0.69876474,6.044546,D165,-1
1094,2.3278885,3.1830986,D166,618
1095,5.3666453,-0.113902956,D167,-1
1096,4.232427,4.8360753,D168,549
1097,2.8659778,4.5929537,D170,627
1098,-0.82061964,7.208751,D171,-1
1099,6.4711967,5.3885145,D172,439
1100,4.1774063,6.8508554,D173,-1
1101,9.88777,4.178749,D174,-1
1102,-0.8803057,7.418125,D175,-1
1103,1.6653695,3.0875804,D176,615
1104,2.000153,1.2957996,D177,-1
1105,9.732744,5.7763033,D179,371
1106,-1.564556,1.5516229,D180,523
1107,-0.8474761,-6.6446123,D1800,-1
1108,7.2088423,3.9731617,D1802,393
1109,4.2697167,1.3230937,D1804,532
1110,3.0503058,1.572268,D1808,-1
1111,-4.2234893,-2.8092735,D181,215
1112,-8.405414,4.5337715,D190,150
1113,-8.743124,2.3730047,D191,-1
1114,1.0077236,1.6519519,D200,-1
1115,2.1764183,-10.799518,D201,-1
1116,4.4629483,1.1596346,D210,532
1117,5.132627,-0.74835736,D211,303
1118,4.743269,3.1133356,D212,-1
1119,2.6165242,4.853601,D213,627
1120,6.0463285,0.49175766,D214,410
1121,4.2992125,2.4344413,D215,-1
1122,4.9402637,11.455098,D216,195
1123,8.475661,1.6004984,D219,359
1124,-0.6165309,-2.176912,D220,358
1125,0.0032007473,-1.5820938,D221,357
1126,-3.0285637,-2.9913743,D222,-1
1127,7.43545,1.6579167,D223,373
1128,5.922124,-1.7415588,D224,-1
1129,1.5120661,0.12383918,D225,497
1130,1.6994541,-0.81163496,D226,472
1131,1.483551,-0.9208883,D227,469
1132,4.903191,10.872723,D229,196
1133,1.8398638,1.9301517,D231,590
1134,1.2157682,8.152123,D232,443
1135,-2.40635,-1.1098751,D233,-1
1136,-4.436314,-0.42363793,D234,-1
1137,4.9690757,9.395178,D235,294
1138,-1.1583222,8.491275,D236,297
1139,2.6348042,13.261021,D237,-1
1140,3.9593763,6.6840024,D239,-1
1141,-2.8050907,8.5413885,D24,-1
1142,-9.51692,1.7902378,D25,118
1143,-0.42065305,3.866908,D250,-1
1144,-2.376124,8.996921,D251,-1
1145,-1.9716655,9.071455,D252,289
1146,-1.9921426,-1.2810644,D257,391
1147,-2.7008214,9.185159,D259,-1
1148,6.183099,-2.0354812,D260,351
1149,4.607887,-3.856175,D261,222
1150,10.434029,5.2180343,D267,267
1151,-1.2893854,-1.1455724,D269,-1
1152,-2.948521,9.732062,D27,183
1153,7.0255685,9.8299465,D280,287
1154,-1.3815945,6.8302684,D281,509
1155,2.0482488,9.639192,D282,-1
1156,0.089604236,6.8601403,D287,-1
1157,-1.8561988,16.710127,D289,39
1158,-8.293733,1.6921606,D290,-1
1159,-1.7037319,1.1377286,D291,-1
1160,-6.146919,5.2729697,D292,301
1161,9.5229435,-8.965329,D293,34
1162,8.717863,2.6709733,D294,-1
1163,2.430992,12.550623,D300,-1
1164,-5.971248,9.60776,D302,157
1165,0.4994325,-0.2492507,D303,-1
1166,11.911675,-7.1435227,D304,46
1167,-0.36522382,5.430301,D310,-1
1168,12.9196415,6.929032,D311,142
1169,-2.8047476,11.071547,D312,187
1170,3.5810778,11.2688465,D313,266
1171,8.673072,2.9057155,D314,-1
1172,7.535363,-0.5661375,D315,-1
1173,2.6601412,2.2902853,D316,580
1174,13.952707,6.533405,D319,73
1175,-1.6580642,1.877848,D320,523
1176,-1.1109364,3.4926584,D321,-1
1177,0.09227645,-3.2280126,D329,-1
1178,0.3082086,2.5631893,D330,565
1179,3.317666,4.722612,D331,627
1180,-3.3606586,1.3798172,D332,512
1181,0.58966017,2.9463003,D333,564
1182,4.607225,-0.2924755,D334,-1
1183,-6.304543,-1.7431567,D337,201
1184,6.838937,5.605603,D339,430
1185,3.5269566,5.151075,D34,544
1186,1.7893189,3.6234148,D350,-1
1187,1.9345399,8.142406,D351,444
1188,-3.5002797,3.9221113,D352,-1
1189,-5.66843,9.68316,D353,-1
1190,4.1306944,1.6373155,D354,536
1191,8.528894,0.294992,D355,375
1192,11.401401,3.9500122,D356,-1
1193,10.913161,0.42381042,D360,170
1194,3.922944,2.4477603,D361,539
1195,3.5295053,4.474899,D367,596
1196,12.348152,-1.0099487,D369,135
1197,2.5546856,4.9804254,D370,627
1198,4.4549875,5.120118,D371,552
1199,3.2243311,8.440776,D372,-1
1200,-1.0761209,2.056238,D373,-1
1201,3.82718,6.5363913,D374,594
1202,5.1576405,3.7863991,D375,567
1203,-0.05853907,3.0672052,D376,-1
1204,2.9474273,4.6186376,D377,627
1205,7.9738097,6.868497,D379,367
1206,8.122339,-1.425703,D380,-1
1207,-3.8638775,3.120746,D381,518
1208,4.656992,-2.2246125,D382,310
1209,3.8024173,9.334978,D383,384
1210,7.679949,1.1225879,D384,-1
1211,4.5854383,5.1173453,D385,552
1212,5.4902096,-4.4166794,D390,291
1213,-2.5893888,4.6666503,D391,485
1214,-3.579098,0.80103004,D392,-1
1215,4.4514337,4.891322,D397,549
1216,5.1421733,8.104617,D40,-1
1217,-0.6446337,6.0422525,D400,513
1218,4.3866053,-2.203332,D401,-1
1219,4.9056835,7.512327,D407,434
1220,-4.775443,3.9221156,D410,333
1221,7.6158595,3.3039942,D411,-1
1222,10.559644,5.730322,D412,-1
1223,0.02314584,5.7676325,D413,-1
1224,-3.4770968,2.1898437,D414,519
1225,0.8508429,-1.2466995,D419,404
1226,3.9034796,-3.7208579,D420,231
1227,7.9911637,9.1971035,D421,-1
1228,-0.2465082,6.7393665,D430,504
1229,0.37047115,6.157034,D431,516
1230,2.6896653,4.193323,D432,-1
1231,6.570027,3.716331,D433,555
1232,7.700222,-4.0481014,D434,-1
1233,4.300878,2.0711257,D439,535
1234,3.475318,6.34861,D440,624
1235,3.5352383,1.5479482,D441,537
1236,6.8124,6.158472,D442,-1
1237,5.0602055,3.292303,D443,568
1238,-0.15995076,9.419558,D444,-1
1239,2.3205938,1.7358972,D445,-1
1240,4.1927176,3.3761082,D446,575
1241,1.4335552,1.0132893,D447,-1
1242,2.6926706,-3.9952044,D449,-1
1243,-2.2812898,8.956373,D45,362
1244,-1.474522,0.8903418,D460,501
1245,-5.120023,8.067587,D461,-1
1246,4.253512,1.8457572,D462,535
1247,3.1616192,-2.8983686,D464,223
1248,5.893082,8.097382,D465,-1
1249,-2.6575537,4.477547,D467,485
1250,-3.9583652,5.494014,D469,468
1251,-2.6453257,10.335027,D470,-1
1252,5.5404453,6.4501424,D471,421
1253,6.4411855,-0.28410628,D472,314
1254,-2.4277241,4.861268,D473,-1
1255,7.529924,8.440428,D474,-1
1256,-1.8422952,-1.1902002,D475,391
1257,1.9539301,3.0642989,D477,615
1258,0.046823945,4.348328,D479,-1
1259,2.7040782,2.5499454,D480,-1
1260,-0.58295137,4.225369,D481,577
1261,-0.12424719,7.421027,D482,462
1262,5.685625,6.228965,D483,421
1263,2.9289455,5.683937,D484,627
1264,7.4260163,1.3317617,D485,368
1265,-2.1627693,6.799477,D486,-1
1266,0.92384946,3.8306267,D487,609
1267,2.8191879,2.2154052,D489,-1
1268,-3.6675613,4.311322,D500,407
1269,16.667002,3.968147,D501,28
1270,8.931948,7.705529,D508,350
1271,-4.1800065,4.9061465,D509,-1
1272,6.236042,5.93122,D510,438
1273,14.849096,5.849626,D511,-1
1274,-0.8681611,-7.2023926,D513,-1
1275,-6.5471153,9.087096,D518,-1
1276,4.248034,7.832487,D519,423
1277,-1.4623958,-6.5498,D52,139
1278,6.0099473,1.5019549,D521,461
1279,7.2496247,1.0571481,D529,368
1280,5.138499,11.537594,D530,189
1281,-2.7991595,2.2585847,D531,526
1282,3.7618911,5.215804,D538,544
1283,0.3165753,3.95679,D539,-1
1284,3.094894,-9.000838,D55,86
1285,-4.24832,-2.4925883,D550,215
1286,2.040975,10.622791,D558,168
1287,-1.8630021,-5.841942,D559,-1
1288,1.6530979,11.906658,D56,107
1289,-2.5551348,2.3811789,D560,-1
1290,-0.41942003,1.5486679,D561,479
1291,7.783175,-2.5125518,D562,-1
1292,-1.0614887,2.706934,D563,-1
1293,-10.1722555,5.337797,D564,66
1294,-1.1270573,-0.39719746,D568,-1
1295,-3.1255207,1.6893704,D569,-1
1296,0.5010402,-4.0295377,D570,-1
1297,6.42258,8.931677,D571,287
1298,4.7409625,10.046635,D572,-1
1299,0.98486775,-9.887945,D573,-1
1300,-2.0804794,1.0268784,D580,-1
1301,5.7386737,0.9222083,D581,-1
1302,-0.630892,2.3649735,D582,-1
1303,6.700864,1.3767828,D588,459
1304,-2.290866,8.570191,D589,362
1305,2.3527558,5.0378447,D590,626
1306,-0.76160246,2.0650506,D591,548
1307,2.1547444,4.8430037,D592,626
1308,2.107104,2.497604,D593,599
1309,-0.1953702,7.9291625,D594,361
1310,8.356399,1.9214047,D5941,359
1311,1.8412707,11.186087,D5942,-1
1312,3.5951936,10.094349,D5943,272
1313,8.320599,1.9893196,D5948,359
1314,-1.7230645,6.123839,D595,377
1315,1.5558538,2.1964793,D596,591
1316,0.0725462,6.7635903,D598,517
1317,-1.8977696,1.1433705,D599,-1
1318,-3.3593252,13.421702,D60,56
1319,6.1652184,-1.9047592,D600,351
1320,-8.618865,-0.8452026,D601,238
1321,1.7608742,6.9107113,D608,610
1322,0.46373695,2.908915,D609,564
1323,-3.4096918,-0.29942623,D610,-1
1324,3.6941824,4.872224,D611,-1
1325,8.92006,0.5504508,D612,346
1326,1.7265196,7.0732527,D613,610
1327,-0.26338038,4.4102755,D618,577
1328,-3.4169343,2.3749483,D619,519
1329,-5.2172203,4.2330256,D62,331
1330,8.435404,8.475324,D63,344
1331,-4.3907695,5.7493944,D630,386
1332,4.827638,4.6763134,D631,541
1333,-5.052777,5.266331,D638,-1
1334,7.471945,-2.0074573,D640,376
1335,4.9606595,5.5690856,D641,-1
1336,5.5896354,2.945899,D642,557
1337,5.23042,3.5801642,D643,567
1338,5.1910195,2.5244782,D648,-1
1339,15.331162,-1.9379808,D649,25
1340,-0.503802,11.887641,D65,209
1341,1.6382773,5.372632,D66,-1
1342,-0.8545961,-0.45845842,D67,-1
1343,2.6698444,-1.3558751,D680,481
1344,6.2788405,4.964592,D681,-1
1345,0.9157826,4.440504,D682,-1
1346,-2.6245856,3.5373507,D683,506
1347,-1.1190611,1.2949355,D684,500
1348,3.1730475,7.6951766,D685,451
1349,2.7674916,7.280631,D686,545
1350,-2.3671837,4.183285,D688,-1
1351,7.7004304,11.667351,D6880,130
1352,3.3874757,10.838332,D6881,-1
1353,-3.4703856,-6.961872,D6888,-1
1354,-4.1146603,3.6244924,D689,325
1355,-1.1698108,7.2197604,D690,-1
1356,2.1301064,0.73864937,D691,593
1357,2.1938667,5.7555304,D692,625
1358,-2.8303862,5.1015964,D693,486
1359,-1.5600325,5.163321,D694,463
1360,-3.2995522,1.9927431,D695,519
1361,-5.8783665,0.47661638,D696,240
1362,3.671859,9.784577,D698,-1
1363,3.499621,1.190024,D699,-1
1364,-4.5305805,2.9518294,D70,480
1365,1.8767903,-0.064688824,D71,467
1366,-5.42733,1.8707689,D72,315
1367,-1.8680421,-0.34338215,D721,416
1368,-3.3056653,2.9134002,D728,-1
1369,-3.46061,13.093231,D729,56
1370,-1.1764538,2.3607757,D730,-1
1371,8.760412,8.020966,D731,-1
1372,9.928229,6.603975,D732,-1
1373,-1.2844107,5.1370554,D733,511
1374,2.0391665,-1.8137625,D734,378
